ParticipantID,StatementID,Rating,RatingType
13,64,3,Feasibility
13,65,2,Feasibility
13,66,3,Feasibility
13,67,2,Feasibility
13,68,5,Feasibility
13,69,4,Feasibility
13,70,5,Feasibility
13,71,3,Feasibility
13,72,5,Feasibility
13,73,3,Feasibility
13,74,3,Feasibility
13,75,3,Feasibility
13,76,4,Feasibility
13,77,2,Feasibility
13,78,4,Feasibility
13,79,3,Feasibility
13,80,3,Feasibility
13,81,3,Feasibility
13,82,2,Feasibility
13,83,2,Feasibility
13,84,5,Feasibility
13,85,5,Feasibility
13,86,5,Feasibility
13,87,4,Feasibility
13,88,4,Feasibility
13,89,5,Feasibility
13,90,5,Feasibility
13,91,3,Feasibility
13,92,4,Feasibility
13,93,2,Feasibility
13,94,3,Feasibility
13,95,5,Feasibility
13,96,3,Feasibility
13,97,3,Feasibility
13,98,4,Feasibility
13,99,3,Feasibility
13,100,4,Feasibility
15,1,4,Feasibility
15,2,3,Feasibility
15,3,3,Feasibility
15,4,4,Feasibility
15,6,3,Feasibility
15,7,3,Feasibility
15,8,3,Feasibility
15,9,4,Feasibility
15,10,2,Feasibility
15,11,2,Feasibility
15,12,3,Feasibility
15,13,3,Feasibility
15,14,3,Feasibility
15,15,4,Feasibility
15,16,3,Feasibility
15,17,4,Feasibility
15,18,3,Feasibility
15,19,3,Feasibility
15,20,3,Feasibility
15,21,4,Feasibility
15,22,4,Feasibility
15,23,3,Feasibility
15,24,3,Feasibility
15,25,3,Feasibility
15,26,3,Feasibility
15,27,4,Feasibility
15,28,3,Feasibility
15,29,2,Feasibility
15,30,3,Feasibility
15,31,3,Feasibility
15,32,1,Feasibility
15,33,2,Feasibility
15,34,2,Feasibility
15,35,3,Feasibility
15,36,2,Feasibility
15,37,3,Feasibility
15,38,2,Feasibility
15,39,4,Feasibility
15,40,3,Feasibility
15,41,3,Feasibility
15,42,4,Feasibility
15,43,4,Feasibility
15,44,4,Feasibility
15,45,4,Feasibility
15,46,2,Feasibility
15,47,3,Feasibility
15,48,4,Feasibility
15,49,3,Feasibility
15,50,5,Feasibility
15,51,4,Feasibility
15,52,2,Feasibility
15,53,4,Feasibility
15,54,4,Feasibility
15,55,2,Feasibility
15,56,3,Feasibility
15,57,5,Feasibility
15,58,4,Feasibility
15,59,4,Feasibility
15,60,3,Feasibility
15,61,2,Feasibility
15,62,4,Feasibility
15,63,3,Feasibility
15,64,2,Feasibility
15,65,4,Feasibility
15,66,3,Feasibility
15,67,2,Feasibility
15,68,5,Feasibility
15,69,3,Feasibility
15,70,3,Feasibility
15,71,3,Feasibility
15,72,3,Feasibility
15,73,4,Feasibility
15,74,3,Feasibility
15,75,2,Feasibility
15,76,3,Feasibility
15,77,2,Feasibility
15,78,2,Feasibility
15,79,2,Feasibility
15,80,4,Feasibility
15,81,3,Feasibility
15,82,3,Feasibility
15,83,2,Feasibility
15,84,3,Feasibility
15,85,2,Feasibility
15,86,4,Feasibility
15,87,2,Feasibility
15,88,3,Feasibility
15,89,3,Feasibility
15,90,2,Feasibility
15,91,2,Feasibility
15,92,2,Feasibility
15,93,2,Feasibility
15,94,3,Feasibility
15,95,2,Feasibility
15,96,2,Feasibility
15,97,4,Feasibility
15,98,3,Feasibility
15,99,2,Feasibility
15,100,4,Feasibility
16,1,4,Feasibility
16,2,3,Feasibility
16,3,5,Feasibility
16,4,5,Feasibility
16,5,1,Feasibility
16,6,1,Feasibility
16,7,2,Feasibility
16,8,4,Feasibility
16,9,3,Feasibility
16,10,3,Feasibility
16,11,4,Feasibility
16,12,4,Feasibility
16,13,2,Feasibility
16,14,3,Feasibility
16,15,4,Feasibility
16,16,1,Feasibility
16,17,1,Feasibility
16,18,5,Feasibility
16,19,4,Feasibility
16,20,3,Feasibility
16,21,4,Feasibility
16,22,4,Feasibility
16,23,5,Feasibility
16,24,3,Feasibility
16,25,2,Feasibility
16,26,1,Feasibility
16,27,3,Feasibility
16,28,4,Feasibility
16,29,2,Feasibility
16,30,4,Feasibility
16,31,4,Feasibility
16,32,3,Feasibility
16,33,4,Feasibility
16,34,4,Feasibility
16,35,4,Feasibility
16,36,3,Feasibility
16,37,5,Feasibility
16,38,4,Feasibility
16,39,5,Feasibility
16,40,4,Feasibility
16,41,4,Feasibility
16,42,2,Feasibility
16,43,3,Feasibility
16,44,4,Feasibility
16,45,1,Feasibility
16,46,2,Feasibility
16,47,3,Feasibility
16,48,3,Feasibility
16,49,3,Feasibility
16,50,5,Feasibility
16,51,5,Feasibility
16,52,2,Feasibility
16,53,2,Feasibility
16,54,3,Feasibility
16,55,4,Feasibility
16,56,4,Feasibility
16,57,5,Feasibility
16,58,4,Feasibility
16,59,4,Feasibility
16,60,4,Feasibility
16,61,4,Feasibility
16,62,2,Feasibility
16,63,1,Feasibility
16,64,3,Feasibility
16,65,5,Feasibility
16,66,3,Feasibility
16,67,1,Feasibility
16,68,5,Feasibility
16,69,5,Feasibility
16,70,4,Feasibility
16,71,4,Feasibility
16,72,4,Feasibility
16,73,4,Feasibility
16,74,4,Feasibility
16,75,3,Feasibility
16,76,4,Feasibility
16,77,2,Feasibility
16,78,2,Feasibility
16,79,2,Feasibility
16,80,4,Feasibility
16,81,3,Feasibility
16,82,4,Feasibility
16,83,4,Feasibility
16,84,5,Feasibility
16,85,4,Feasibility
16,86,5,Feasibility
16,87,4,Feasibility
16,88,4,Feasibility
16,89,4,Feasibility
16,90,4,Feasibility
16,91,2,Feasibility
16,92,3,Feasibility
16,93,3,Feasibility
16,94,3,Feasibility
16,95,4,Feasibility
16,96,4,Feasibility
16,97,4,Feasibility
16,98,4,Feasibility
16,99,4,Feasibility
16,100,5,Feasibility
